tgl_transaksi,kd_faktur_lpb,kd_barang,nama_barang,exp_date,qty,lpb_note,input_at,lpb_status
2/3/2026,26000467,QRUMP01,"Rumpas 110 EW 100 X 100 ml",1/2/2028,10000,6128067806,14/03/2026,1
2/3/2026,26000468,QRUMP01,"Rumpas 110 EW 100 X 100 ml",1/2/2028,5000,6128067761,14/03/2026,1
2/3/2026,26000469,QNATI03,"Nativo 75 WG 16 X 20 X 12.5 gr",1/2/2029,37760,6128067805,14/03/2026,1
2/3/2026,26000470,QMOVE04,"Movento Energy 240 SC 50 X 100 ml",1/2/2029,2450,6128067770,14/03/2026,1
2/3/2026,26000471,QMKP01,"MKP 20 X 1 kg",1/1/2029,30600,S/2602/94649,14/03/2026,1
2/3/2026,26000472,QKNO303,"KNO3 Putih P Tani 15 X 2 kg",1/2/2029,2010,S/2602/94652,14/03/2026,1
2/3/2026,26000473,QEROS02,"Eros Gold 0.75/30 DF 40 X 250 gr",1/1/2028,16000,8924850316,14/03/2026,1
2/3/2026,26000474,QEROS02,"Eros Gold 0.75/30 DF 40 X 250 gr",1/1/2028,19200,8924850316,14/03/2026,1
2/3/2026,26000475,QEROS02,"Eros Gold 0.75/30 DF 40 X 250 gr",1/1/2028,20000,8924850316,14/03/2026,1
2/3/2026,26000476k,QTERB01,"Terbas 490 SL 20 X 1 ltr",1/2/2031,2000,0031/02/26,14/03/2026,1
2/3/2026,26000477,QAMIN01,"Aminosong 20 X 500 ml*",1/1/2031,200,SJAGM2602041,14/03/2026,1
2/3/2026,26000478,QAGAP01,"Agapro 280 SL 50 X 80 ml*",1/2/2031,500,SJAGM2602042,14/03/2026,1
2/3/2026,26000478,QAGAP02,"Agapro 280 SL 40 X 200 ml*",1/7/2030,200,SJAGM2602042,14/03/2026,1
2/3/2026,26000479,QMACE01,"Macerio 52 WP 20 X 500 gr",1/12/2030,2000,"001/JAI/MJS/III/2026 SHIP TO UNGGUL JAYA",14/03/2026,1
2/3/2026,26000480,QEROS02,"Eros Gold 0.75/30 DF 40 X 250 gr",1/1/1000,7200,"8924850369 ship to berkah abadi",14/03/2026,1
2/3/2026,26000481,QACRO01,"Acrobat 50 WP 16 X 20 X 10 gr",1/7/2028,24000,6215842948,14/03/2026,1
2/3/2026,26000482,QMELY01,"Melyra 200/200 SC 24 X 250 ml",1/8/2029,1008,6215844351,14/03/2026,1
2/3/2026,26000483,QREGE09,"Regent 50 SC Red 24 X 250 ml",1/1/2028,8400,6215844387,14/03/2026,1
2/3/2026,26000484,QREGE09,"Regent 50 SC Red 24 X 250 ml",1/1/2028,9408,6215844382,14/03/2026,1
2/3/2026,26000484,QREGE09,"Regent 50 SC Red 24 X 250 ml",1/1/2028,192,6215844382,14/03/2026,1
2/3/2026,26000485,QINSU01,"Insure Max 510 FS 2 X 50 X 25 ml",1/9/2030,15000,6215842959,14/03/2026,1
2/3/2026,26000486,QINSU01,"Insure Max 510 FS 2 X 50 X 25 ml",1/2/2031,15000,6215844332,14/03/2026,1
2/3/2026,26000487,QACRO03,"Acrobat 50 WP 20 X 6 X 40 gr",1/7/2028,18000,6215842951,14/03/2026,1
2/3/2026,26000488,CTOPJ05,"Topjos 300 SL 4 X 5 ltr (Coklat) + 5 pack Metsul 5 gr",1/1/2031,4,"DO/0001/0226/0103 SHIP TO KALSEL",14/03/2026,1
2/3/2026,26000489,CPOLY06,"Polybag 15/30 X 30 cm",1/1/1000,2250,"020/SBP-KAR/II/26 SHIP TO KALSEL",14/03/2026,1
2/3/2026,26000489,CPOLY13,"Polybag 12.5/25 X 30 cm",1/1/1000,275,"020/SBP-KAR/II/26 SHIP TO KALSEL",14/03/2026,1
3/3/2026,26000490,QMETS01,"Metsulindo Plus 80 WP 8 X 25 X 40 gr*",1/12/2027,1000,SJ26010587,14/03/2026,1
3/3/2026,26000490,QMETS01,"Metsulindo Plus 80 WP 8 X 25 X 40 gr*",1/11/2027,10000,SJ26010587,14/03/2026,1
3/3/2026,26000490,QMETS01,"Metsulindo Plus 80 WP 8 X 25 X 40 gr*",1/1/2028,10000,SJ26010587,14/03/2026,1
3/3/2026,26000490,QMETS01,"Metsulindo Plus 80 WP 8 X 25 X 40 gr*",1/1/2028,2800,SJ26010587,14/03/2026,1
3/3/2026,26000490,QMETS01,"Metsulindo Plus 80 WP 8 X 25 X 40 gr*",1/1/2028,2800,SJ26010587,14/03/2026,1
3/3/2026,26000490,QMETS01,"Metsulindo Plus 80 WP 8 X 25 X 40 gr*",1/12/2027,15200,SJ26010587,14/03/2026,1
3/3/2026,26000490,QMETS01,"Metsulindo Plus 80 WP 8 X 25 X 40 gr*",1/11/2027,4400,SJ26010587,14/03/2026,1
3/3/2026,26000490,QMETS01,"Metsulindo Plus 80 WP 8 X 25 X 40 gr*",1/11/2027,10000,SJ26010587,14/03/2026,1
3/3/2026,26000490,QMETS01,"Metsulindo Plus 80 WP 8 X 25 X 40 gr*",1/12/2027,8000,SJ26010587,14/03/2026,1
3/3/2026,26000491,QORON01,"Orondis Opti 6/400 SC 20 X 500 ml",1/9/2030,4000,1810700798,14/03/2026,1
3/3/2026,26000492,QVIRT03,"Virtako 300 SC 50 X 100 ml",1/12/2027,6500,1810700810,14/03/2026,1
3/3/2026,26000493,QAMIS03,"Amistartop 325 SC 20 X 250 ml",1/11/2028,3100,1810700795,14/03/2026,1
3/3/2026,26000493,QAMIS03,"Amistartop 325 SC 20 X 250 ml",1/11/2028,16900,1810700795,14/03/2026,1
3/3/2026,26000494,QNEOC01,"Neocron 80 OL 20 X 500 ml*",1/11/2030,960,SJ25110388,14/03/2026,1
3/3/2026,26000494,QNEOC01,"Neocron 80 OL 20 X 500 ml*",1/11/2030,3040,SJ25110388,14/03/2026,1
3/3/2026,26000495,QMANO01,"Manohara 20 X 1 kg*",1/2/2031,4600,001.03.2026,14/03/2026,1
3/3/2026,26000495A,QCALC03,"Calcium D-Diana 20 X 1 kg*",1/3/2031,4,"001.03.2026 / Bonus Program Tahunan 2025",14/03/2026,1
3/3/2026,26000496,QBION01,"Bion M 1/48 WP 20 X 500 gr",1/11/2027,740,1810700807,14/03/2026,1
3/3/2026,26000496,QBION01,"Bion M 1/48 WP 20 X 500 gr",1/11/2027,1800,1810700807,14/03/2026,1
3/3/2026,26000496,QBION01,"Bion M 1/48 WP 20 X 500 gr",1/11/2027,2460,1810700807,14/03/2026,1
3/3/2026,26000497,QCURA01,"Curacron 500 EC 20 X 500 ml",1/2/2027,2120,1810700807,14/03/2026,1
3/3/2026,26000497,QCURA01,"Curacron 500 EC 20 X 500 ml",1/2/2027,2880,1810700807,14/03/2026,1
3/3/2026,26000498,QCURA01,"Curacron 500 EC 20 X 500 ml",1/2/2027,4000,1810702028,14/03/2026,1
3/3/2026,26000499,QORON01,"Orondis Opti 6/400 SC 20 X 500 ml",1/9/2030,4000,1810700798,14/03/2026,1
3/3/2026,26000500,QALIK03,"Alika 247 ZC 50 X 100 ml",1/11/2027,5000,1810719125,14/03/2026,1
3/3/2026,26000501,QCURA02,"Curacron 500 EC 40 X 250 ml",1/2/2027,3120,1810700807,14/03/2026,1
3/3/2026,26000502,QCURA02,"Curacron 500 EC 40 X 250 ml",1/2/2027,4000,1810702028,14/03/2026,1
3/3/2026,26000503,QCURA03,"Curacron 500 EC 50 X 100 ml",1/2/2027,2800,1810700807,14/03/2026,1
3/3/2026,26000503,QCURA03,"Curacron 500 EC 50 X 100 ml",1/2/2027,5600,1810700807,14/03/2026,1
3/3/2026,26000503,QCURA03,"Curacron 500 EC 50 X 100 ml",1/2/2027,12600,1810700807,14/03/2026,1
3/3/2026,26000504,QAMIS03,"Amistartop 325 SC 20 X 250 ml",1/12/2028,4000,1810704761,14/03/2026,1
3/3/2026,26000505,QROUN04,"Round Up 486 SL 50 X 200 ml",1/1/1000,50000,"26/26-000944-03 SHIP TO RIZKY JAYA",14/03/2026,1
3/3/2026,26000506,QBLAS02,"Blast 200 SC 48 X 100 ml",1/12/2029,2256,SH02A-260200085,14/03/2026,1
3/3/2026,26000506,QBLAS02,"Blast 200 SC 48 X 100 ml",1/2/2030,192,SH02A-260200085,14/03/2026,1
3/3/2026,26000507,QBLAS02,"Blast 200 SC 48 X 100 ml",1/2/2030,96,SH02A-260200091,14/03/2026,1
3/3/2026,26000508,QALGO02,"Algojo 200/10/15 OD 20 X 1 ltr",1/1/2030,1040,SH02A-260200090,14/03/2026,1
3/3/2026,26000509,QTHRO04,"Throne 250 EC 48 X 100 ml",1/2/2030,504,SH02A-260200104,14/03/2026,1
3/3/2026,26000510,QTHRO04,"Throne 250 EC 48 X 100 ml",1/2/2030,252,SH02A-260200105,14/03/2026,1
3/3/2026,26000511,QALAT15,"Alat Tanam Jagung 1 Output Satagro MTB-006 6 X 1 pcs",1/1/1000,600,SJ,14/03/2026,1
3/3/2026,26000512,QEROS02,"Eros Gold 0.75/30 DF 40 X 250 gr",1/1/2028,800,8924850316,14/03/2026,1
3/3/2026,26000513,QMULS20,"Mulsa Karisma 50 cm / 20 kg (Roll)",1/1/1000,150,SJ/26/III/009,14/03/2026,1
3/3/2026,26000513,QMULS21,"Mulsa Karisma 60 cm / 20 kg (Roll)",1/1/1000,175,SJ/26/III/009,14/03/2026,1
3/3/2026,26000513,QMULS22,"Mulsa Karisma 60 cm / 10 kg (Roll)",1/1/1000,100,SJ/26/III/009,14/03/2026,1
3/3/2026,26000513,QMULS24,"Mulsa Karisma 50 cm / 10 kg (Roll)",1/1/1000,50,SJ/26/III/009,14/03/2026,1
3/3/2026,26000514,QMULS86,"Mulsa Karisma Q989 60 cm X 8 kg (Roll)*",1/1/1000,150,DO2603001831,14/03/2026,1
3/3/2026,26000514,QMUL135,"Mulsa Dua Srigala 58 cm X 9 kg (Roll) Biru",1/1/1000,50,DO2603001831,14/03/2026,1
3/3/2026,26000514,QMUL130,"Mulsa Dua Srigala 58 cm X 18 kg (Roll) Biru",1/1/1000,50,DO2603001831,14/03/2026,1
3/3/2026,26000514,QMULS37,"Mulsa Petani Sejati 50 cm X 18 kg (Roll)*",1/1/1000,50,DO2603001831,14/03/2026,1
3/3/2026,26000514,QMULS84,"Mulsa Karisma Q989 50 cm X 17 kg (Roll)*",1/1/1000,20,DO2603001831,14/03/2026,1
3/3/2026,26000514,QMULS85,"Mulsa Karisma Q989 60 cm X 17 kg (Roll)*",1/1/1000,200,DO2603001831,14/03/2026,1
3/3/2026,26000515,QMUL121,"Mulsa Hanoman 60 cm X 17 kg (Roll)*",1/1/1000,204,DO2603001832,14/03/2026,1
3/3/2026,26000515,QMUL122,"Mulsa Hanoman 60 cm X 8 kg (Roll)*",1/1/1000,204,DO2603001832,14/03/2026,1
3/3/2026,26000515,QMUL128,"Mulsa Hanoman 50 cm X 17 kg (Roll)*",1/1/1000,255,DO2603001832,14/03/2026,1
3/3/2026,26000515,QMUL133,"Mulsa Hanoman 58 cm X 17 Kg (Roll) Putih",1/1/1000,255,DO2603001832,14/03/2026,1
3/3/2026,26000515,QMUL134,"Mulsa Hanoman 58 cm X 8 Kg (Roll) Putih",1/1/1000,102,DO2603001832,14/03/2026,1
4/3/2026,26000516,QMACE01,"Macerio 52 WP 20 X 500 gr",1/12/2030,3500,003/JAI/MJS/III/2026,14/03/2026,1
4/3/2026,26000517,QTUNT03,"Tuntas 300/100 SL 20 X 1 ltr",1/2/2031,1960,DO/0001/0326/0016,14/03/2026,1
4/3/2026,26000517,QTUNT03,"Tuntas 300/100 SL 20 X 1 ltr",1/2/2031,3040,DO/0001/0326/0016,14/03/2026,1
4/3/2026,26000518,QPRIM30,"Prima-Kuat 276 SL 20 X 1 ltr*",1/2/2031,5000,8SA2600670,14/03/2026,1
4/3/2026,26000518,QPRIM30,"Prima-Kuat 276 SL 20 X 1 ltr*",1/1/2031,4,8SA2600670,14/03/2026,1
4/3/2026,26000519,QTUNT03,"Tuntas 300/100 SL 20 X 1 ltr",1/2/2031,3200,DO/0001/0326/0021,14/03/2026,1
4/3/2026,26000519,QTUNT03,"Tuntas 300/100 SL 20 X 1 ltr",1/2/2031,400,DO/0001/0326/0021,14/03/2026,1
4/3/2026,26000519,QTUNT03,"Tuntas 300/100 SL 20 X 1 ltr",1/2/2031,1200,DO/0001/0326/0021,14/03/2026,1
4/3/2026,26000519,QTUNT03,"Tuntas 300/100 SL 20 X 1 ltr",1/2/2031,200,DO/0001/0326/0021,14/03/2026,1
5/3/2026,26000520,QASET02,"Asetor 250 EC 40 X 250 ml*",1/9/2028,400,AJL/II/2026/076,14/03/2026,1
5/3/2026,26000521,QMUL137,"Mulsa Ori Gajah 0.3 60 cm X 18 kg (Roll) + Kaos*",1/1/1000,50,KIU/002/III/26,14/03/2026,1
5/3/2026,26000522,QMUL141,"Mulsa Ori Universal 0.25 60 cm X 18 kg (Roll) + Kaos*",1/1/1000,100,KIU/001/III/26,14/03/2026,1
5/3/2026,26000523,QBENA01,"Benang Pe mlg*",1/1/1000,5000,3/III/26,14/03/2026,1
5/3/2026,26000524,QQIUO03,"Qiuonol 30 X 500 ml",1/3/2030,120,44,14/03/2026,1
5/3/2026,26000525,QTIEZ01,"Tiezene 80 WP 20 X 1 kg",1/2/2029,4000,"2601239 SHIP TO FAST",14/03/2026,1
5/3/2026,26000525,QTIEZ02,"Tiezene 80 WP 40 X 500 gr",1/2/2029,2800,"2601239 SHIP TO FAST",14/03/2026,1
5/3/2026,26000526,QMACE01,"Macerio 52 WP 20 X 500 gr",1/12/2030,460,010/JAI/MJS/III/2026,14/03/2026,1
5/3/2026,26000527k,QRUBO02,"Rubost 40 X 200 ml*",1/1/2031,1000,SJANT202602011,14/03/2026,1
5/3/2026,26000528k,QTRIP06,"Trip Oil 60 X 50 ml*",1/8/2030,660,SJANT2026021012,14/03/2026,1
5/3/2026,26000529,QROUN01,"Round Up 486 SL 12 X 1 ltr",1/2/2031,12000,25/26-000960-03,14/03/2026,1
6/3/2026,26000530,QBRAU03,"Braunxone Gold 276 SL 20 ltr",1/3/2031,250,005/AIC/MJS/III/2026,14/03/2026,1
6/3/2026,26000531,QARCA01,"Arcanate 40/160 SC 40 X 250 ml*",1/12/2028,1000,014/JAI/MJS/III/2026,14/03/2026,1
6/3/2026,26000532,QGAND04,"Gandasil D 24 X 500 gr",1/2/2029,24000,001/0326/M,14/03/2026,1
6/3/2026,26000532,QGAND02,"Gandasil B 24 X 500 gr",1/1/2029,24000,001/0326/M,14/03/2026,1
6/3/2026,26000533,QAGRO02,"Agrogibb 40 SL 30 X 15 X 35 ml",1/10/2030,45000,DO-2026-00309,14/03/2026,1
6/3/2026,26000534,QPIRA02,"Piraklo 250 EC 40 X 250 ml*",1/2/2031,63995,007/MIA-SJ/II/2026,14/03/2026,1
6/3/2026,26000535,CKRES01,"Kresnakum 0.005 20 X 1 kg",1/2/2031,1000,"DO/001/0226/0716 SHIP TO KALSEL",14/03/2026,1
6/3/2026,26000536,QGLUF03,"Glufa 200 SL 20 X 1 ltr",1/2/2030,120,260366/AMF/II/2026,14/03/2026,1
6/3/2026,26000536,QGLUF03,"Glufa 200 SL 20 X 1 ltr",1/2/2030,6940,260366/AMF/II/2026,14/03/2026,1
6/3/2026,26000536,QGLUF03,"Glufa 200 SL 20 X 1 ltr",1/2/2030,2940,260366/AMF/II/2026,14/03/2026,1
6/3/2026,26000537,QMUL128,"Mulsa Hanoman 50 cm X 17 kg (Roll)*",1/1/1000,51,DO2603001836,14/03/2026,1
6/3/2026,26000537,QMUL121,"Mulsa Hanoman 60 cm X 17 kg (Roll)*",1/1/1000,102,DO2603001836,14/03/2026,1
6/3/2026,26000538,QMULS84,"Mulsa Karisma Q989 50 cm X 17 kg (Roll)*",1/1/1000,180,DO2603001835,14/03/2026,1
6/3/2026,26000539,QMULS100,"Mulsa Karisma Q989 50 cm X 17 kg (Roll) Merah",1/1/1000,50,DO2603001837,14/03/2026,1
6/3/2026,26000539,QMULS103,"Mulsa Karisma Q989 60 cm X 17 kg (Roll) Merah",1/1/1000,50,DO2603001837,14/03/2026,1
6/3/2026,26000540,QKUPR02,"Kuproxat 345 SC 40 X 200 ml",1/3/2031,5160,"25/26 0022316 -02",14/03/2026,1
7/3/2026,26000541,QKUPR01,"Kuproxat 345 SC 20 X 500 ml",1/2/2031,380,"25/26 002317 -02",14/03/2026,1
7/3/2026,26000541,QKUPR02,"Kuproxat 345 SC 40 X 200 ml",1/3/2031,6300,"25/26 002317 -02",14/03/2026,1
7/3/2026,26000542,QBIGG07,"Biggrow 20 WP 6 X 50 X 5 gr*",1/1/2032,105000,03/BG/III/LIA/2026,14/03/2026,1
7/3/2026,26000543,QROUN01,"Round Up 486 SL 12 X 1 ltr",1/2/2031,12000,25/26-000966-03,14/03/2026,1
9/3/2026,26000544,QKUPR01,"Kuproxat 345 SC 20 X 500 ml",1/3/2031,4400,"25/26 002382 -02",14/03/2026,1
9/3/2026,26000545,QBENA01,"Benang Pe mlg*",1/1/1000,5000,7/III/26,14/03/2026,1
9/3/2026,26000546,QGRAN01,"Grandally 25 WP 25 gr",1/1/1000,100,SJR/0326/0035,14/03/2026,1
9/3/2026,26000546,QPAPA03,"Papandayan 486 SL 20 ltr",1/3/2031,25,SJR/0326/0035,14/03/2026,1
9/3/2026,26000546A,QGRAN04,"Grandally 25 WP 5 gr",1/1/1000,2500,SJR/0326/0035,14/03/2026,1
9/3/2026,26000546A,QBEST07,"Bestani OK 300 SL 20 X 1 ltr",1/2/2031,1000,SJR/0326/0035,14/03/2026,1
9/3/2026,26000546A,QBEST07,"Bestani OK 300 SL 20 X 1 ltr",1/2/2031,1500,SJR/0326/0035,14/03/2026,1
9/3/2026,26000547,QPRIM29,"Prima-Lima 555 SL 20 X 1 ltr + 1 pack Penta-Furon 5 gr",1/2/2031,5000,8SA2600692,14/03/2026,1
9/3/2026,26000548,QROUN04,"Round Up 486 SL 50 X 200 ml",1/2/2031,25000,25/26-000974-03,14/03/2026,1
9/3/2026,26000549,QROUN01,"Round Up 486 SL 12 X 1 ltr",1/2/2031,12000,25/26-000973-03,14/03/2026,1
9/3/2026,26000550,QTUNT03,"Tuntas 300/100 SL 20 X 1 ltr",1/2/2031,3600,DO/0001/0326/0262,14/03/2026,1
9/3/2026,26000550,QTUNT03,"Tuntas 300/100 SL 20 X 1 ltr",1/2/2031,600,DO/0001/0326/0262,14/03/2026,1
9/3/2026,26000550,QTUNT03,"Tuntas 300/100 SL 20 X 1 ltr",1/2/2031,400,DO/0001/0326/0262,14/03/2026,1
9/3/2026,26000550,QTUNT03,"Tuntas 300/100 SL 20 X 1 ltr",1/2/2031,400,DO/0001/0326/0262,14/03/2026,1
9/3/2026,26000551,QTUNT03,"Tuntas 300/100 SL 20 X 1 ltr",1/2/2031,120,DO/0001/0326/0296,14/03/2026,1
9/3/2026,26000551,QTUNT03,"Tuntas 300/100 SL 20 X 1 ltr",1/2/2031,4200,DO/0001/0326/0296,14/03/2026,1
9/3/2026,26000551,QTUNT03,"Tuntas 300/100 SL 20 X 1 ltr",1/2/2031,340,DO/0001/0326/0296,14/03/2026,1
9/3/2026,26000551,QTUNT03,"Tuntas 300/100 SL 20 X 1 ltr",1/2/2031,340,DO/0001/0326/0296,14/03/2026,1
10/3/2026,26000552,QLOYA01,"Loyant 25 EC 20 X 500 ml",1/11/2028,1000,ID01CVASA65FJIZ,14/03/2026,1
10/3/2026,26000553,QGOAL03,"Goal 240 EC 50 X 100 ml + kaos",1/11/2030,1250,26-00006804,14/03/2026,1
10/3/2026,26000554,QFENV01,"Fenval 200 EC 15 X 1 ltr*",1/1/2030,735,SJ26020330,14/03/2026,1
10/3/2026,26000554,QFOLI05,"Folirfos 400 SL 20 X 500 ml",1/5/2030,500,SJ26020330,14/03/2026,1
10/3/2026,26000555,QMETI02,"Metindo 40 SP 40 X 200 gr",1/8/2030,2000,SJ26020167,14/03/2026,1
10/3/2026,26000555,QMETI02,"Metindo 40 SP 40 X 200 gr",1/8/2030,2000,SJ26020167,14/03/2026,1
10/3/2026,26000555,QMETI02,"Metindo 40 SP 40 X 200 gr",1/8/2030,1000,SJ26020167,14/03/2026,1
10/3/2026,26000556,QMETS01,"Metsulindo Plus 80 WP 8 X 25 X 40 gr*",1/10/2027,9000,SJ26020449,14/03/2026,1
10/3/2026,26000556,QMETS01,"Metsulindo Plus 80 WP 8 X 25 X 40 gr*",1/10/2027,5200,SJ26020449,14/03/2026,1
10/3/2026,26000556,QMETS01,"Metsulindo Plus 80 WP 8 X 25 X 40 gr*",1/11/2027,2600,SJ26020449,14/03/2026,1
10/3/2026,26000556,QMETS01,"Metsulindo Plus 80 WP 8 X 25 X 40 gr*",1/1/2028,200,SJ26020449,14/03/2026,1
10/3/2026,26000556,QMETS01,"Metsulindo Plus 80 WP 8 X 25 X 40 gr*",1/12/2027,200,SJ26020449,14/03/2026,1
10/3/2026,26000556,QMETS01,"Metsulindo Plus 80 WP 8 X 25 X 40 gr*",1/12/2027,300,SJ26020449,14/03/2026,1
10/3/2026,26000557,QMETI07,"Metindo 40 SP 40 X 400 gr",1/9/2030,40,SJ25100314,14/03/2026,1
10/3/2026,26000557,QMETI07,"Metindo 40 SP 40 X 400 gr",1/8/2030,1560,SJ25100314,14/03/2026,1
10/3/2026,26000557,QMETI07,"Metindo 40 SP 40 X 400 gr",1/8/2030,40,SJ25100314,14/03/2026,1
10/3/2026,26000557,QMETI07,"Metindo 40 SP 40 X 400 gr",1/7/2030,600,SJ25100314,14/03/2026,1
10/3/2026,26000558,QEM-404,"EM-4 Toilet 15 X 1 ltr",1/1/2028,1500,070/09/03/EM/2026,14/03/2026,1
10/3/2026,26000558,QEM-401,"EM-4 Ternak (LC) 15 X 1 ltr",1/1/2028,2970,070/09/03/EM/2026,14/03/2026,1
10/3/2026,26000558,QEM-401,"EM-4 Ternak (LC) 15 X 1 ltr",1/2/2028,3255,070/09/03/EM/2026,14/03/2026,1
10/3/2026,26000559,QROUN01,"Round Up 486 SL 12 X 1 ltr",1/1/1000,3000,"25/26-000969-03 SHIP TO RIZKY JAYA",14/03/2026,1
10/3/2026,26000559,QROUN03,"Round Up 486 SL 4 X 4 ltr",1/1/1000,1260,"25/26-000969-03 SHIP TO RIZKY JAYA",14/03/2026,1
10/3/2026,26000560k,QBUMP03,"Bump 25/40 WP 5 X 40 X 25 gr*",1/2/2027,2000,033/BBL/TTB/III/2026,14/03/2026,1
10/3/2026,26000560k,QTRON01,"Tronton 50 EC 100 X 100 ml",1/11/2029,2000,033/BBL/TTB/III/2026,14/03/2026,1
10/3/2026,26000560k,QPEMB02,"Pembino 12 X 1 ltr*",1/11/2030,600,033/BBL/TTB/III/2026,14/03/2026,1
10/3/2026,26000561,QVERT04,"Vertibak 60 SP 10 X 500 gr",1/3/2029,50,2603006,14/03/2026,1
10/3/2026,26000561,QLEMA01,"Lem Ajaib 50 X 100 ml*",1/3/2029,300,2603006,14/03/2026,1
10/3/2026,26000561,QVERT01,"Vertibak 60 SP 100 X 20 gr*",1/3/2029,200,2603006,14/03/2026,1
10/3/2026,26000561,QVERT02,"Vertibak 60 SP 50 X 100 gr*",1/3/2029,500,2603006,14/03/2026,1
10/3/2026,26000561,QWEND02,"Wendry 75 WP 100 X 100 gr (M2U)",1/3/2028,2000,2603006,14/03/2026,1
10/3/2026,26000562,QUPRI01,"Uprise 50 X 100 ml*",1/3/2029,3050,1502,14/03/2026,1
10/3/2026,26000563,QFUTA23,"Futay-7 (Sayuran Buah) 30 X 500 ml*",1/3/2029,2160,2603007,14/03/2026,1
10/3/2026,26000563,QFUTA13,"Futay-3 (Buah) 50 X 250 ml*",1/3/2029,500,2603007,14/03/2026,1
10/3/2026,26000563,QFUTA14,"Futay-3 (Buah) 30 X 500 ml*",1/3/2029,300,2603007,14/03/2026,1
10/3/2026,26000563,QFUTA24,"Futay-7 (Sayuran Buah) 10 X 1 ltr + Kaos",1/3/2029,350,2603007,14/03/2026,1
10/3/2026,26000563,QFUTA30,"Futay-7 (Sayuran Buah) 10 X 1 ltr",1/3/2029,450,2603007,14/03/2026,1
10/3/2026,26000563,QFUTA28,"Futay-5 (Umbi) 10 X 1 ltr",1/3/2029,70,2603007,14/03/2026,1
10/3/2026,26000563,QFUTA16,"Futay-5 (Umbi) 50 X 250 ml*",1/3/2029,500,2603007,14/03/2026,1
10/3/2026,26000563,QFUTA17,"Futay-5 (Umbi) 30 X 500 ml*",1/2/2029,1500,2603007,14/03/2026,1
10/3/2026,26000563,QFUTA07,"Futay-1 (Padi) 30 X 500 ml*",1/2/2029,1500,2603007,14/03/2026,1
10/3/2026,26000563,QFUTA11,"Futay-2 (Jagung) 30 X 500 ml*",1/2/2029,330,2603007,14/03/2026,1
10/3/2026,26000563,QFUTA30,"Futay-7 (Sayuran Buah) 10 X 1 ltr",1/3/2029,200,2603007,14/03/2026,1
10/3/2026,26000563,QFUTA27,"Futay-3 (Buah) 10 X 1 ltr",1/3/2029,100,2603007,14/03/2026,1
10/3/2026,26000563,QFUTA28,"Futay-5 (Umbi) 10 X 1 ltr",1/3/2029,130,2603007,14/03/2026,1
10/3/2026,26000563,QFUTA29,"Futay-6 (Sayur Daun) 10 X 1 ltr",1/3/2029,100,2603007,14/03/2026,1
10/3/2026,26000563,QFUTA19,"Futay-6 (Sayur Daun) 50 X 250 ml*",1/3/2029,500,2603007,14/03/2026,1
10/3/2026,26000563,QFUTA20,"Futay-6 (Sayur Daun) 30 X 500 ml*",1/3/2029,300,2603007,14/03/2026,1
10/3/2026,26000563,QFUTA10,"Futay-2 (Jagung) 50 X 250 ml*",1/2/2029,1000,2603007,14/03/2026,1
10/3/2026,26000563,QFUTA11,"Futay-2 (Jagung) 30 X 500 ml*",1/2/2029,270,2603007,14/03/2026,1
10/3/2026,26000563,QFUTA25,"Futay-1 (Padi) 10 X 1 ltr",1/3/2029,1000,2603007,14/03/2026,1
10/3/2026,26000563,QFUTA26,"Futay-2 (Jagung) 10 X 1 ltr",1/3/2029,100,2603007,14/03/2026,1
10/3/2026,26000564,CNOXO03,"Noxone Mix 255 SL 4 X 5 ltr",1/10/2030,200,"4712004116 SHIP TO KALSEL",14/03/2026,1
10/3/2026,26000564,CNOXO04,"Noxone Mix 255 SL 20 X 1 ltr",1/10/2030,1000,"4712004116 SHIP TO KALSEL",14/03/2026,1
10/3/2026,26000564,CRAMB01,"Rambo Gold 480 SL 20 X 1 ltr",1/9/2030,1000,"4712004116 SHIP TO KALSEL",14/03/2026,1
10/3/2026,26000564,CRAMB02,"Rambo Gold 480 SL 4 X 5 ltr",1/9/2030,200,"4712004116 SHIP TO KALSEL",14/03/2026,1
11/3/2026,26000565,QALAT16,"Alat Service YT 5L / 7L",1/1/1000,100,12600073,14/03/2026,1
11/3/2026,26000565,QPITA01,"Pita Alat Pengikat Tanaman Yoto 25 X 20 X 1 roll*",1/1/1000,1000,12600073,14/03/2026,1
11/3/2026,26000565A,QTANG51,"Tangki Dragon Star 16 ltr baterai (Hijau)*",1/1/1000,20,12600073,14/03/2026,1
11/3/2026,26000566,QTHRO02,"Throne 250 EC 20 X 250 ml",1/3/2030,609,SH02A-260300023,14/03/2026,1
11/3/2026,26000567,QALGO02,"Algojo 200/10/15 OD 20 X 1 ltr",1/3/2030,2080,SH02A-260300009,14/03/2026,1
11/3/2026,26000568,QRATG01,"Ratgone 0.005 BB 10 X 1 kg",1/11/2027,10,SH02A-260300010,14/03/2026,1
11/3/2026,26000568A,QBLAS01,"Blast 200 SC 20 X 500 ml",1/2/2030,80,SH02A-260300010,14/03/2026,1
11/3/2026,26000569,QTHRO02,"Throne 250 EC 20 X 250 ml",1/1/2030,1,IO02A-260300055,14/03/2026,1
11/3/2026,26000569A,QTHRO03,"Throne 250 EC 20 X 500 ml",1/2/2030,1,IO02A-260300055,14/03/2026,1
