tgl_inputer,kd_faktur,kd_rute,kd_customer,kd_barang,nama_barang,qty,satuan,no_lot,tgl_exp,nominal_p,jtempo,upload_sts,data_sts,barang_sts,
31/10/2025,D25016342,BLI-2,DJER01,QPETR01,Petrogenol 800 L 20 X 20 X 5 ml,40,Btl,49031117,01/03/2030,1850000,30,1,1,1,
31/10/2025,D25016343,BLI-2,DJER01,QVIRT03,Virtako 300 SC 50 X 100 ml,10,Btl,JAK4LS2137,01/12/2027,4013000,30,1,1,1,
31/10/2025,D25016343,BLI-2,DJER01,QMKP01,MKP 20 X 1 kg,20,Pack,1.22025E+13,01/08/2028,4013000,30,1,1,1,
31/10/2025,D25016343,BLI-2,DJER01,QSEVI02,Sevin 85 SP 100 X 100 gr,15,Pack,3102EE3123,01/07/2029,4013000,30,1,1,1,
31/10/2025,D25016343,BLI-2,DJER01,QPOLY32,Polybag Alpen 10/20 X 20 cm - 25 X 1 kg*,22,Pack,0,1/1/1000,4013000,30,1,1,1,
31/10/2025,D25016344,SBY,SUGE04,QMETS01,Metsulindo Plus 80 WP 8 X 25 X 40 gr*,1000,Pack,60269,01/01/2027,8300000,30,1,1,1,
31/10/2025,D25016345,SBY,SAMP09,QMETS01,Metsulindo Plus 80 WP 8 X 25 X 40 gr*,200,Pack,60269,01/01/2027,2837600,30,1,1,1,
31/10/2025,D25016345,SBY,SAMP09,QGAND03,Gandasil D 144 X 100 gr,144,Pack,3520,01/07/2028,2837600,30,1,1,1,
31/10/2025,D25016346,MLG,SUMB27,QROUN01,Round Up 486 SL 12 X 1 ltr,14292,Btl,0,1/1/1000,1079046000,30,1,1,1,
31/10/2025,D25016347,MLG,KHAR02,QPIRA02,Piraklo 250 EC 40 X 250 ml*,1400,Btl,230425,01/07/2028,202101200,30,1,1,1,
31/10/2025,D25016348,BWI-1,LEST06,QJAGU70,Jagung P27 Gajah 20 X 1 kg,40,Pack,197DJMAFINEH041,04/05/2026,3880000,0,1,1,1,
31/10/2025,D25016349,SBY,SARA06,QTUNT03,Tuntas 300/100 SL 20 X 1 ltr*,2280,Btl,51027156,01/10/2030,90000000,30,1,1,1,
31/10/2025,D25016350,BWI-3,WESJ01,QBENA01,Benang Pe mlg*,25,Kg,0,1/1/1000,1062500,30,1,1,1,
31/10/2025,D25016351,BWI-2,SUMB61,QSMK27,Smk. Inden F1 12 X 10 X 20 gr,2,Pack,437012519,10/08/2026,230000,30,1,1,1,
31/10/2025,D25016352,BWI-2,PANE05,QPIRA02,Piraklo 250 EC 40 X 250 ml*,40,Btl,230425,01/07/2028,8200000,60,1,1,1,
31/10/2025,D25016352,BWI-2,PANE05,QZENP01,Zenpro Mix 60 X 100 ml*,20,Btl,1910103,01/06/2029,8200000,60,1,1,1,
31/10/2025,D25016352,BWI-2,PANE05,QZENP03,Zenpro Mix 24 X 500 ml*,5,Btl,1910103,01/06/2029,8200000,60,1,1,1,
31/10/2025,D25016353,JLS,BARO61,QTOPJ01,Topjos 300 SL 20 X 1 ltr*,40,Btl,50812046,01/08/2030,1880000,30,1,1,1,
31/10/2025,D25016354,JLS,RIZK02,QEMAP03,Emaplus 50 EC 50 X 80 ml*,50,Btl,20240302,01/08/2028,2475000,30,1,1,1,
31/10/2025,D25016355,JUBS,NURU22,QOMNI02,Omni-Net 40 SP 50 X 200 gr*,2,Pack,112359001,01/11/2028,54199.99997,0,1,1,1,
31/10/2025,D25016356,JUBS,AARA01,QBLUE01,Bluezeb 80 WP 20 X 1 kg*,20,Pack,BWYMNZ8083,01/04/2028,1720000,0,1,1,1,
31/10/2025,D25016357,JLS,USAH32,QKING01,Kingdom 550 SC 20 ltr*,1,Pail,23101905,01/09/2028,2760000,0,1,1,1,
31/10/2025,D25016357,JLS,USAH32,QKRES07,Kresnatop 500 SC 20 X 1 ltr,10,Btl,50714106,01/08/2030,2760000,0,1,1,1,
31/10/2025,D25016358,JLS,USAH32,QMITI04,Paket Mitiside 40/240 SC 50 X 100 ml + Qaishar 10 WP 100 gr,4,Paket,I180225,01/02/2028,1897000.081,30,1,1,1,
31/10/2025,D25016358,JLS,USAH32,QCALI02,Caliwa 80 WP 10 X 900 gr,5,Pack,624056104,01/01/2030,1897000.081,30,1,1,1,
31/10/2025,D25016358,JLS,USAH32,QKRES05,Kresnatop 500 SC 4 X 5 ltr,2,Gal,50811130,01/09/2030,1897000.081,30,1,1,1,
31/10/2025,D25016359,BWI-2,TUNA03,QOPLO02,Oplosan 550/60 EC 40 X 200 ml,5,Btl,29153301,01/07/2027,840000,30,1,1,1,
31/10/2025,D25016359,BWI-2,TUNA03,QPINA12,Pinamec 20 EC 20 X 500 ml (Hitam),5,Btl,I080824,01/08/2029,840000,30,1,1,1,
31/10/2025,D25016359,BWI-2,TUNA03,QCALC03,Calcium D-Diana 20 X 1 kg*,20,Pack,0,01/07/2030,840000,30,1,1,1,
31/10/2025,D25016360,JLS,BINT35,QCALC03,Calcium D-Diana 20 X 1 kg*,120,Pack,0,01/07/2030,4425000,30,1,1,1,
31/10/2025,D25016360,JLS,BINT35,QMANO02,Manohara PPC 15 X 1 ltr,30,Btl,0,01/09/2030,4425000,30,1,1,1,
31/10/2025,D25016360,JLS,BINT35,QDEWA01,Dewa Dewi 15 X 1 ltr*,30,Btl,0,01/09/2030,4425000,30,1,1,1,
31/10/2025,D25016360,JLS,BINT35,QMANO01,Manohara 20 X 1 kg*,20,Pack,0,01/09/2030,4425000,30,1,1,1,
31/10/2025,D25016361,JUBS,MAHK01,QCOBR02,Cobra 15 EC 20 X 200 ml*,20,Btl,250110,01/01/2028,777500,30,1,1,1,
31/10/2025,D25016361,JUBS,MAHK01,QCOBR03,Cobra 15 EC 50 X 100 ml*,50,Btl,2501100,01/04/2028,777500,30,1,1,1,
31/10/2025,D25016362,JLS,ALBA01,QALIK03,Alika 247 ZC 50 X 100 ml,50,Btl,JAK5G00482,01/07/2027,6275000,30,1,1,1,
31/10/2025,D25016362,JLS,ALBA01,QORON01,Orondis Opti 6/400 SC 20 X 500 ml,20,Btl,JAK5E28SB4,01/05/2030,6275000,30,1,1,1,
31/10/2025,D25016363,JLS,ALFA02,QTERO03,Terong Kenari 12 X 15 X 10 gr,30,Pack,20240928,25/05/2026,450000,0,1,1,1,
31/10/2025,D25016364,PROB,BUMI01,QCHIE03,Chief 480 SL 20 ltr*,15,Pail,L280725,01/07/2030,28120000,30,1,1,1,
31/10/2025,D25016364,PROB,BUMI01,QCHIE03,Chief 480 SL 20 ltr*,22,Pail,L280725,01/07/2030,28120000,30,1,1,1,
31/10/2025,D25016365,PROB,BUMI01,QJAGU78,Jagung DK 9209C 20 X 1 kg,180,Pack,5CFB01D068,20/08/2026,12240000,30,1,1,1,
31/10/2025,D25016366,KD-2,MUTI02,QPARA02,Paratop 276 SL 20 X 1 ltr,300,Btl,123100060,01/03/2028,83000000,30,1,1,1,
31/10/2025,D25016366,KD-2,MUTI02,QPARA02,Paratop 276 SL 20 X 1 ltr,140,Btl,121604911,01/10/2028,83000000,30,1,1,1,
31/10/2025,D25016366,KD-2,MUTI02,QPARA02,Paratop 276 SL 20 X 1 ltr,700,Btl,121604946,01/10/2028,83000000,30,1,1,1,
31/10/2025,D25016366,KD-2,MUTI02,QKRES05,Kresnatop 500 SC 4 X 5 ltr,40,Gal,50811130,01/09/2030,83000000,30,1,1,1,
31/10/2025,D25016367,JLS,SUBU05,QTIMU04,Timun Renes F1 12 X 15 X 10 gr*,15,Pack,229210729,13/03/2027,5400000,30,1,1,1,
31/10/2025,D25016367,JLS,SUBU05,QTIMU29,Timun Semi F1 12 X 10 X 20 gr*,120,Pack,2712509595,28/04/2027,5400000,30,1,1,1,
31/10/2025,D25016368,JLS,TAND01,QTIMU04,Timun Renes F1 12 X 15 X 10 gr*,2,Pack,229210729,13/03/2027,900000,30,1,1,1,
31/10/2025,D25016368,JLS,TAND01,QTIMU29,Timun Semi F1 12 X 10 X 20 gr*,20,Pack,2712509595,28/04/2027,900000,30,1,1,1,
31/10/2025,D25016369,JLS,SEDU03,QTIMU04,Timun Renes F1 12 X 15 X 10 gr*,2,Pack,229210729,13/03/2027,900000,30,1,1,1,
31/10/2025,D25016369,JLS,SEDU03,QTIMU29,Timun Semi F1 12 X 10 X 20 gr*,20,Pack,2712509595,28/04/2027,900000,30,1,1,1,
31/10/2025,D25016370,KD-1,ABIY01,QARCA01,Arcanate 40/160 SC 40 X 250 ml*,40,Btl,I300825,01/08/2028,11600000,60,1,1,1,
31/10/2025,D25016371,KD-1,ABIY01,QFONI01,Fonium 200 SL 20 X 1 ltr,60,Btl,20250831,01/10/2029,3900000,60,1,1,1,
31/10/2025,D25016372,KD-1,SAHA40,QCAUL06,Cauli Flower Kiran F1 50 X 10 X 10 gr,30,Pack,784420,01/04/2027,4050000,30,1,1,1,
31/10/2025,D25016373,KD-1,SAHA40,QEMAP08,Emaplus 50 EC 40 X 200 ml*,20,Btl,20240302A,01/03/2028,2780000,30,1,1,1,
31/10/2025,D25016373,KD-1,SAHA40,QABAC07,Abacel 18 EC 50 X 100 ml,20,Btl,15052025,01/05/2028,2780000,30,1,1,1,
31/10/2025,D25016374,BWI-1,MULY07,QGIBG04,Gibgro 20 T 25 X 10 X 5 gr,1250,Pack,2501001,01/01/2030,29375000,30,1,1,1,
31/10/2025,D25016375,BWI-1,MULY07,QJAGU70,Jagung P27 Gajah 20 X 1 kg,100,Pack,022DKMAFINEI007,04/05/2026,23100000,0,1,1,1,
31/10/2025,D25016375,BWI-1,MULY07,QJAGU94,Jagung NK 7328 BTGT 20 X 1 kg,100,Pack,20891744,05/10/2026,23100000,0,1,1,1,
31/10/2025,D25016376,PROB,SUMB23,QBAME03,Bamex 18 EC 20 X 200 ml (M2U),100,Btl,34143401,01/08/2028,14100000,30,1,1,1,
31/10/2025,D25016377,PROB,INTA04,QKING02,Kingdom 550 SC 4 X 5 ltr*,4,Gal,22112324,01/10/2027,1820000,30,1,1,1,
31/10/2025,D25016378,KD-2,TANI46,QPADI14,Padi Q-989 Ciherang 4 X 5 kg*,20,Pack,82,29/03/2026,1700000,30,1,1,1,
31/10/2025,D25016379,PROB,DELI01,QREVU02,Revus Opti 440 SC 20 X 250 ml,40,Btl,JAK5IS1009,01/09/2027,4200000,30,1,1,1,
31/10/2025,D25016380,BWI-1,EMPA02,QSIDA11,Sidamec 20 EC Black 15 X 1 ltr,15,Btl,B-30,01/10/2030,2025000,0,1,1,1,
31/10/2025,D25016381,KD-2,SINA02,QPADI09,Padi Janger Logawa 4 X 5 kg*,120,Pack,2503063,14/04/2026,11400000,0,1,1,1,
31/10/2025,D25016382,JLS,REST03,QMAES02,Maestro 200 EC 20 X 500 ml,20,Btl,20250423,01/04/2030,1600000,30,1,1,1,
31/10/2025,D25016383,SBY,SUGE04,QROUN04,Round Up 486 SL 50 X 200 ml,5000,Btl,510012,01/10/2030,97500000,0,1,1,1,
31/10/2025,D25016384,PROB,BUMI01,QROUN04,Round Up 486 SL 50 X 200 ml,5000,Btl,510012,01/10/2030,97250000,30,1,1,1,
31/10/2025,D25016385,BWI-1,AKBA01,QMUTU02,Mutual 25/25 WP 40 X 250 gr*,40,Pack,2023ES0410,01/04/2028,15000000,60,1,1,1,
31/10/2025,D25016385,BWI-1,AKBA01,QMUTU02,Mutual 25/25 WP 40 X 250 gr*,80,Pack,2023ES1202,01/12/2028,15000000,60,1,1,1,
31/10/2025,D25016386,SBY,SINA27,QJAGU29,Jagung NK 7328 20 X 1 kg,200,Pack,20834347,14/09/2026,41200000,0,1,1,1,
31/10/2025,D25016386,SBY,SINA27,QJAGU58,Jagung NK 7202 20 X 1 kg,200,Pack,20899632,05/10/2026,41200000,0,1,1,1,
31/10/2025,D25016387,SBY,SINA27,QCELQ01,Celquat 276 SL 10 X 1 ltr,1070,Btl,20072023,01/07/2026,45000000,30,1,1,1,
01/11/2025,D25016388,KD-1,MULU01,QEMAC01,Emacel 30 EC 50 X 100 ml*,50,Btl,20062025,01/06/2028,1550000,30,1,1,1,
01/11/2025,D25016389,P-1,HIKM01,QMOSP03,Mospilan 30 EC 48 X 100 ml,240,Btl,0605EE0643,01/02/2029,13890000,60,1,1,1,
01/11/2025,D25016389,P-1,HIKM01,QMOSP02,Mospilan 30 EC 20 X 400 ml,100,Btl,1234EE1332,01/03/2029,13890000,60,1,1,1,
01/11/2025,D25016390,P-1,HIKM01,QJAGU58,Jagung NK 7202 20 X 1 kg,500,Pack,20899632,05/10/2026,48250000,0,1,1,1,
01/11/2025,D25016391,JUBS,FAST07,QKUBI03,Kubis Green Nova 100 X 10 X 20 ml,1000,Pack,3230007640-28HT,01/08/2027,114250000,30,1,1,1,
01/11/2025,D25016392,P-1,BARO46,QNEOC01,Neocron 80 OL 20 X 500 ml*,400,Btl,66194,01/02/2030,186050000,60,1,1,1,
01/11/2025,D25016392,P-1,BARO46,QMAES02,Maestro 200 EC 20 X 500 ml,100,Btl,20250423,01/04/2030,186050000,60,1,1,1,
01/11/2025,D25016392,P-1,BARO46,QNEOC03,Neocron 80 OL 15 X 1 ltr*,225,Btl,66202,01/05/2030,186050000,60,1,1,1,
01/11/2025,D25016392,P-1,BARO46,QMACE01,Macerio 52 WP 20 X 500 gr,400,Pack,I300625,01/06/2030,186050000,60,1,1,1,
01/11/2025,D25016393,P-2,BOLO04,QMACE01,Macerio 52 WP 20 X 500 gr,400,Pack,I300625,01/06/2030,54000000,0,1,1,1,
01/11/2025,D25016394,MLG,TANI259,QUPRI01,Uprise 50 X 100 ml*,8,Btl,20250307,01/03/2028,17700000,30,1,1,1,
01/11/2025,D25016394,MLG,TANI259,QUPRI01,Uprise 50 X 100 ml*,142,Btl,20250307,01/03/2028,17700000,30,1,1,1,
01/11/2025,D25016394,MLG,TANI259,QUPRI02,Uprise 20 X 250 ml,20,Btl,20250520,01/05/2028,17700000,30,1,1,1,
01/11/2025,D25016395,BWI-1,TANI28,QPADI22,Padi Janger Inpari-32 4 X 5 kg*,20,Pack,2501057,10/04/2026,1900000,30,1,1,1,
01/11/2025,D25016396,BLI-1,SEKA01,QAGUS02,Agus 500 SC 40 X 250 ml*,80,Btl,ADV202N061,01/07/2028,98672500,30,1,1,1,
01/11/2025,D25016396,BLI-1,SEKA01,QMULS84,Mulsa Karisma Q989 50 cm X 17 kg (Roll)*,25,Roll,0,1/1/1000,98672500,30,1,1,1,
01/11/2025,D25016396,BLI-1,SEKA01,QMULS85,Mulsa Karisma Q989 60 cm X 17 kg (Roll)*,100,Roll,0,1/1/1000,98672500,30,1,1,1,
01/11/2025,D25016396,BLI-1,SEKA01,QMULS86,Mulsa Karisma Q989 60 cm X 8 kg (Roll)*,8,Roll,0,1/1/1000,98672500,30,1,1,1,
01/11/2025,D25016396,BLI-1,SEKA01,QMULS86,Mulsa Karisma Q989 60 cm X 8 kg (Roll)*,42,Roll,0,1/1/1000,98672500,30,1,1,1,
03/09/2025,L25000042,SBY,AISA01,APREZ03,Preza 100 OD 40 X 50 ml,7,Btl,181151,01/02/2026,507500,30,1,1,1,
06/09/2025,L25000043,JUBS,NNEM01,AGAME01,Gamectin 30 EC 100 X 100 ml*,10,Btl,2021SM1018,01/10/2026,300000,0,1,1,1,
09/09/2025,L25000044,JLS,TAND01,AAFON01,Afonil 50 SC 40 X 250 ml,3,Btl,2103001,01/09/2027,923000,30,1,1,1,
09/09/2025,L25000044,JLS,TAND01,AAFON01,Afonil 50 SC 40 X 250 ml,10,Btl,2111055,01/09/2027,923000,30,1,1,1,
13/09/2025,L25000045,JUBS,NNAM01,AAMIB03,Amiboost Vegetative 20 X 250 ml,1,Btl,0,01/08/2025,40000,0,1,1,1,
13/09/2025,L25000046,SBY,JOYO04,AROUN08,Round Up 486 SL 50 X 200 ml,26,Btl,506002,01/06/2030,514800,30,1,1,1,
20/09/2025,L25000047,JLS,BIMA04,AALAT06,Alat Kocor Pupuk Cair Quda Karisma*,1,Pcs,0,1/1/1000,225000,30,1,1,1,
29/09/2025,L25000048,JUBS,TRET02,AROBU02,Robust 100 X 100 ml*,5,Btl,03ANT20230628,01/12/2029,512500,0,1,1,1,
22/10/2025,L25000049,B Agronomis,ARIN03,AATON05,Atonik 6.0 L 15 X 500 ml,165,Btl,511020625,01/05/2030,0,0,1,1,1,
22/10/2025,L25000050,B Agronomis,HAND09,AATON05,Atonik 6.0 L 15 X 500 ml,165,Btl,511020625,01/05/2030,0,0,1,1,1,
24/10/2025,L25000051,JUBS,TANI56,AREAC05,ReAktif 490 SL 20 X 1 ltr,9,Pcs,25041111,01/03/2030,495000,30,1,1,1,
29/10/2025,L25000052,B Agronomis,AHMA58,AAMIB02,Amiboost Generative 20 X 250 ml,1,Btl,0,01/08/2025,0,0,1,1,1,
29/10/2025,L25000052,B Agronomis,AHMA58,AAMIB02,Amiboost Generative 20 X 250 ml,259,Btl,0,01/08/2025,0,0,1,1,1,
29/10/2025,L25000052,B Agronomis,AHMA58,AAMIB03,Amiboost Vegetative 20 X 250 ml,5,Btl,0,01/08/2025,0,0,1,1,1,
29/10/2025,L25000052,B Agronomis,AHMA58,AAMIB03,Amiboost Vegetative 20 X 250 ml,150,Btl,0,01/08/2025,0,0,1,1,1,
29/10/2025,L25000053,B Agronomis,AHMA58,AAMIB01,Amiboost Anti Stress 20 X 250 ml (Sample),330,Btl,0,01/08/2025,0,0,1,1,1,
29/10/2025,L25000053,B Agronomis,AHMA58,AAMIB05,Amiboost Vegetative 10 X 1 ltr*,2,Btl,0,01/02/2026,0,0,1,1,1,
30/10/2025,L25000054,PROB,GUDA02,ALIND03,Lindomin 865 SL 40 X 200 ml,10,Btl,L12310181,01/10/2028,200000,30,1,1,1,
01/09/2025,M25000095,JUBS,KARI07,ADESA04,Desanto 200 SL 100 X 100 ml ( Sampel ),50,Btl,NISL250320,01/06/2030,0,0,1,1,1,
01/09/2025,M25000095,JUBS,KARI07,APIRA03,Piraklo 250 EC 100 X 100 ml ( Sampel ),75,Btl,PYR2500320 ,01/06/2030,0,0,1,1,1,
01/09/2025,M25000096,JUBS,KARI07,ADESA04,Desanto 200 SL 100 X 100 ml ( Sampel ),50,Btl,NISL250320,01/06/2030,0,0,1,1,1,
01/09/2025,M25000096,JUBS,KARI07,APIRA03,Piraklo 250 EC 100 X 100 ml ( Sampel ),75,Btl,PYR2500320 ,01/06/2030,0,0,1,1,1,
02/09/2025,M25000097,JUBS,KARI07,ABOTO04,Botol Pet Piraklo 250 ml (Logo MIA),1,Pcs,0,1/1/1000,0,0,1,1,1,
02/09/2025,M25000097,JUBS,KARI07,ALABE03,Label Piraklo 250ml (Logo MIA),1,Pcs,0,1/1/1000,0,0,1,1,1,
02/09/2025,M25000097,JUBS,KARI07,ATUTU09,Tutup Botol Piraklo 250ml (Logo MIA),1,Pcs,0,1/1/1000,0,0,1,1,1,
04/09/2025,M25000098,JUBS,KARI07,ADESA04,Desanto 200 SL 100 X 100 ml ( Sampel ),20,Btl,NISL250320,01/06/2030,0,0,1,1,1,
04/09/2025,M25000098,JUBS,KARI07,APIRA03,Piraklo 250 EC 100 X 100 ml ( Sampel ),20,Btl,PYR2500320 ,01/06/2030,0,0,1,1,1,
06/09/2025,M25000099,JUBS,KARI07,ANEBIJ01,Nebijin 0.3 DP 10 X 2 KG,5,Pack,0,1/1/1000,0,0,1,1,1,
15/09/2025,M25000100,JUBS,KARI07,STURB01,Turbo Up Gold 525 SL 50 X 100 ml (Sample),100,Btl,0,1/1/1000,0,0,1,1,1,
18/09/2025,M25000101,JUBS,KARI07,AMEGA08,Megaloman 30 EC 1 ltr (Sample),1,Btl,0,1/1/1000,0,0,1,1,1,
18/09/2025,M25000102,JUBS,KARI07,ADESA04,Desanto 200 SL 100 X 100 ml ( Sampel ),10,Btl,NISL250320,01/06/2030,0,0,1,1,1,
18/09/2025,M25000102,JUBS,KARI07,APIRA03,Piraklo 250 EC 100 X 100 ml ( Sampel ),10,Btl,PYR2500320 ,01/06/2030,0,0,1,1,1,
23/09/2025,M25000103,JUBS,KARI07,AKONS04,Konsep 50 EC 25 X 500 ml*,7,Btl,0,1/1/1000,0,0,1,1,1,
24/09/2025,M25000104,JUBS,KARI07,ACLIN01,Clinger Pro 150/300 EC 48 X 250 ml (Sample),6,Btl,20250327,01/06/2030,0,0,1,1,1,
24/09/2025,M25000105,JUBS,KARI07,AMEGA08,Megaloman 30 EC 1 ltr (Sample),1,Btl,0,1/1/1000,0,0,1,1,1,
27/09/2025,M25000106,JUBS,KARI07,ADESA04,Desanto 200 SL 100 X 100 ml ( Sampel ),36,Btl,NISL250320,01/06/2030,0,0,1,1,1,
27/09/2025,M25000106,JUBS,KARI07,APIRA03,Piraklo 250 EC 100 X 100 ml ( Sampel ),41,Btl,PYR2500320 ,01/06/2030,0,0,1,1,1,
30/09/2025,M25000107,JUBS,KARI07,ADESA04,Desanto 200 SL 100 X 100 ml ( Sampel ),25,Btl,NISL250320,01/06/2030,0,0,1,1,1,
30/09/2025,M25000107,JUBS,KARI07,APIRA03,Piraklo 250 EC 100 X 100 ml ( Sampel ),75,Btl,PYR2500320 ,01/06/2030,0,0,1,1,1,
30/09/2025,M25000108,JUBS,KARI07,ADESA04,Desanto 200 SL 100 X 100 ml ( Sampel ),25,Btl,NISL250320,01/06/2030,0,0,1,1,1,
30/09/2025,M25000108,JUBS,KARI07,APIRA03,Piraklo 250 EC 100 X 100 ml ( Sampel ),75,Btl,PYR2500320 ,01/06/2030,0,0,1,1,1,
30/09/2025,M25000109,JUBS,KARI07,ADESA04,Desanto 200 SL 100 X 100 ml ( Sampel ),50,Btl,NISL250320,01/06/2030,0,0,1,1,1,
30/09/2025,M25000109,JUBS,KARI07,APIRA03,Piraklo 250 EC 100 X 100 ml ( Sampel ),50,Btl,PYR2500320 ,01/06/2030,0,0,1,1,1,
30/09/2025,M25000110,JUBS,KARI07,APIRA03,Piraklo 250 EC 100 X 100 ml ( Sampel ),10,Btl,PYR2500320 ,01/06/2030,0,0,1,1,1,
30/09/2025,M25000111,JUBS,KARI07,ADESA04,Desanto 200 SL 100 X 100 ml ( Sampel ),35,Btl,NISL250320,01/06/2030,0,0,1,1,1,
01/10/2025,M25000112,JUBS,KARI07,AMEGA09,Megaloman 30 EC 20 X 400 ml (Sample),8,Btl,2025061B,01/09/2028,0,0,1,1,1,
01/10/2025,M25000113,JUBS,KARI07,AULAT01,Ulatmat 100 ml (Sample),1,Btl,0,1/1/1000,0,0,1,1,1,
01/10/2025,M25000114,JUBS,KARI07,ADESA04,Desanto 200 SL 100 X 100 ml ( Sampel ),50,Btl,NISL250320,01/06/2030,0,0,1,1,1,
01/10/2025,M25000114,JUBS,KARI07,APIRA03,Piraklo 250 EC 100 X 100 ml ( Sampel ),50,Btl,PYR2500320 ,01/06/2030,0,0,1,1,1,
01/10/2025,M25000115,JUBS,KARI07,ADESA04,Desanto 200 SL 100 X 100 ml ( Sampel ),25,Btl,NISL250320,01/06/2030,0,0,1,1,1,
01/10/2025,M25000115,JUBS,KARI07,APIRA03,Piraklo 250 EC 100 X 100 ml ( Sampel ),30,Btl,PYR2500320 ,01/06/2030,0,0,1,1,1,
02/10/2025,M25000116,JUBS,KARI07,AMEGA09,Megaloman 30 EC 20 X 400 ml (Sample),1,Btl,2025061B,01/09/2028,0,0,1,1,1,
02/10/2025,M25000117,JUBS,KARI07,ABOTO03,Botol Desanto 100 ml,1,Pcs,0,1/1/1000,0,0,1,1,1,
02/10/2025,M25000117,JUBS,KARI07,ALABE02,Label botol desanto 100 ml ,1,Pcs,0,1/1/1000,0,0,1,1,1,
02/10/2025,M25000117,JUBS,KARI07,ATUTU08,Tutup botol desanto 100 ml,1,Pcs,0,1/1/1000,0,0,1,1,1,
08/10/2025,M25000118,JUBS,KARI07,AULAT01,Ulatmat 100 ml (Sample),1,Btl,0,1/1/1000,0,0,1,1,1,
10/10/2025,M25000119,JUBS,KARI07,AEVER06,Ever Green Asam Humat 25 X 250 ml (Sample),4,Btl,0,01/05/2028,0,0,1,1,1,
10/10/2025,M25000119,JUBS,KARI07,AEVER05,Ever Green Asam Amino 25 X 250 ml (Sample),3,Btl,0,01/05/2028,0,0,1,1,1,
16/10/2025,M25000120,JUBS,KARI07,ABOTO04,Botol Pet Piraklo 250 ml (Logo MIA),20,Pcs,0,1/1/1000,0,0,1,1,1,
16/10/2025,M25000120,JUBS,KARI07,ALABE03,Label Piraklo 250ml (Logo MIA),20,Pcs,0,1/1/1000,0,0,1,1,1,
16/10/2025,M25000120,JUBS,KARI07,ATUTU06,Tutup Botol Pet Putih Susu Piraklo 250 ml,20,Pcs,0,1/1/1000,0,0,1,1,1,
24/10/2025,M25000121,JUBS,KARI07,AMEGA10,Megaloman 30 EC 40 X 250 ml (Sample),5,Btl,20250618,01/10/2028,0,0,1,1,1,
24/10/2025,M25000121,JUBS,KARI07,AEVER06,Ever Green Asam Humat 25 X 250 ml (Sample),10,Btl,0,01/10/2030,0,0,1,1,1,
24/10/2025,M25000121,JUBS,KARI07,AEVER05,Ever Green Asam Amino 25 X 250 ml (Sample),10,Btl,0,01/10/2030,0,0,1,1,1,
25/10/2025,M25000122,JUBS,NNNA02,ABLUE03,Bluezeb 80 WP 20 X 1 kg*,1,Pcs,DUYMNZ8090,01/05/2026,81000,0,1,1,1,
27/10/2025,M25000123,JUBS,KARI07,ADESA04,Desanto 200 SL 100 X 100 ml ( Sampel ),50,Btl,NISL250320,01/06/2030,0,0,1,1,1,
27/10/2025,M25000123,JUBS,KARI07,APIRA03,Piraklo 250 EC 100 X 100 ml ( Sampel ),50,Btl,PYR2500320 ,01/06/2030,0,0,1,1,1,
27/10/2025,M25000124,JUBS,KARI07,ADESA04,Desanto 200 SL 100 X 100 ml ( Sampel ),50,Btl,NISL250320,01/06/2030,0,0,1,1,1,
27/10/2025,M25000124,JUBS,KARI07,APIRA03,Piraklo 250 EC 100 X 100 ml ( Sampel ),49,Btl,PYR2500320 ,01/06/2030,0,0,1,1,1,
28/10/2025,M25000125,JUBS,KARI07,APIRA03,Piraklo 250 EC 100 X 100 ml ( Sampel ),1,Btl,PYR2500320 ,01/06/2030,0,0,1,1,1,
29/10/2025,M25000126,JUBS,KARI07,ADESA04,Desanto 200 SL 100 X 100 ml ( Sampel ),30,Btl,NISL250320,01/06/2030,0,0,1,1,1,
29/10/2025,M25000126,JUBS,KARI07,APIRA03,Piraklo 250 EC 100 X 100 ml ( Sampel ),30,Btl,PYR2500320 ,01/06/2030,0,0,1,1,1,
30/10/2025,M25000127,JUBS,KARI07,ADESA04,Desanto 200 SL 100 X 100 ml ( Sampel ),38,Btl,NISL250320,01/06/2030,0,0,1,1,1,
30/10/2025,M25000127,JUBS,KARI07,APIRA03,Piraklo 250 EC 100 X 100 ml ( Sampel ),41,Btl,PYR2500320 ,01/06/2030,0,0,1,1,1,
09/09/2025,N25000058,PROB,GUDA02,AATON05,Atonik 6.0 L 15 X 500 ml,3,Btl,511020625,01/05/2030,165000,30,1,1,1,
24/09/2025,N25000059,JUBS,TAUF01,AEM-401,EM-4 Pertanian (LK) 15 X 1 ltr,1,Btl,290525,01/05/2027,19000,30,1,1,1,
07/10/2025,N25000060,B Agronomis,ANGG06,APROF02,Profuron 600 EC 40 X 250 ml*,10,Btl,24031912,01/02/2029,995000,0,1,1,1,
14/10/2025,N25000061,JUBS,KARI07,AATON11,Atonik 6.0 L 50 X 100 ml,25,Btl,111021625,01/01/2030,103780.5,0,1,1,1,
14/10/2025,N25000061,JUBS,KARI07,AATON11,Atonik 6.0 L 50 X 100 ml,25,Btl,111021625,01/01/2030,103780.5,0,1,1,1,
15/10/2025,N25000062,PROB,SOLE01,ABORO01,Boron 6 X 200 X 1 gr*,200,Pack,0,01/12/2029,1320000,0,1,1,1,
